date,spy_price,msft_price,eth_price,oil_price,spy_earnings,msft_earnings,eth_fees,oil_consumption,GS3M,GS10
2021-03-05,3841.9,231.6,1530.29,65.92,11978315.79,38.03,62522.3,593096.0,0.04,1.56
2021-03-08,3821.3,227.39,1831.49,64.93,11978315.79,38.03,60875.29,593096.0,0.05,1.59
2021-03-09,3875.4,233.78,1869.1,63.99,11978315.79,38.03,73075.63,593096.0,0.05,1.55
2021-03-10,3898.8,232.42,1794.14,64.42,11978315.79,38.03,71984.05,593096.0,0.04,1.53
2021-03-11,3939.3,237.13,1825.79,66.0,11978315.79,38.03,97810.8,593096.0,0.04,1.54
2021-03-12,3943.3,235.75,1766.9,65.64,11978315.79,38.03,85517.32,593096.0,0.04,1.64
2021-03-15,3968.9,234.81,1792.38,65.44,11978315.79,38.03,68378.85,593096.0,0.04,1.62
2021-03-16,3962.7,237.71,1804.85,64.86,11978315.79,38.03,79743.78,593096.0,0.02,1.62
2021-03-17,3974.1,237.04,1823.35,64.63,11978315.79,38.03,85017.37,593096.0,0.02,1.63
2021-03-18,3915.5,230.72,1776.08,60.06,11978315.79,38.03,89401.53,593096.0,0.01,1.71
2021-03-19,3913.1,230.35,1809.64,61.44,11978315.79,38.03,83435.66,593096.0,0.01,1.74
2021-03-22,3940.6,235.99,1682.37,61.56,11978315.79,38.03,60247.6,593096.0,0.03,1.69
2021-03-23,3910.5,237.58,1667.9,57.78,11978315.79,38.03,69321.55,593096.0,0.01,1.63
2021-03-24,3889.1,235.46,1582.38,61.16,11978315.79,38.03,79811.69,593096.0,0.02,1.62
2021-03-25,3909.5,232.34,1586.54,58.57,11978315.79,38.03,94391.14,593096.0,0.02,1.63
2021-03-26,3974.5,236.48,1698.6,60.96,11978315.79,38.03,88349.06,593096.0,0.02,1.67
2021-03-29,3971.1,235.24,1816.69,61.53,11978315.79,38.03,90254.54,593096.0,0.03,1.73
2021-03-30,3958.6,231.85,1841.01,60.56,11978315.79,38.03,96690.83,593096.0,0.02,1.73
2021-03-31,3972.9,235.77,1917.99,59.18,12350225.25,37.15,109041.36,593096.0,0.03,1.74
2021-04-01,4019.9,242.35,1967.96,61.48,12350225.25,37.15,107940.77,592311.0,0.02,1.69
2021-04-05,4077.9,249.07,2106.41,58.68,12350225.25,37.15,88372.35,592311.0,0.03,1.73
2021-04-06,4073.9,247.86,2111.53,59.37,12350225.25,37.15,188507.2,592311.0,0.02,1.67
2021-04-07,4079.9,249.9,1961.46,59.81,12350225.25,37.15,147412.41,592311.0,0.02,1.68
2021-04-08,4097.2,253.25,2079.92,59.63,12350225.25,37.15,129124.27,592311.0,0.01,1.64
2021-04-09,4128.8,255.85,2066.93,59.35,12350225.25,37.15,119319.29,592311.0,0.02,1.67
2021-04-12,4128.0,255.91,2137.81,59.75,12350225.25,37.15,112203.76,592311.0,0.02,1.69
2021-04-13,4141.6,258.49,2299.93,60.24,12350225.25,37.15,127118.57,592311.0,0.03,1.64
2021-04-14,4124.7,255.59,2431.56,63.22,12350225.25,37.15,141750.7,592311.0,0.02,1.64
2021-04-15,4170.4,259.5,2514.22,63.51,12350225.25,37.15,131584.09,592311.0,0.02,1.56
2021-04-16,4185.5,260.74,2423.18,63.19,12350225.25,37.15,128457.03,592311.0,0.02,1.59
2021-04-19,4163.3,258.74,2160.63,63.43,12350225.25,37.15,123788.49,592311.0,0.02,1.61
2021-04-20,4134.9,258.26,2332.14,62.67,12350225.25,37.15,128807.25,592311.0,0.03,1.58
2021-04-21,4173.4,260.58,2360.81,61.27,12350225.25,37.15,149232.04,592311.0,0.03,1.57
2021-04-22,4135.0,257.17,2401.1,61.34,12350225.25,37.15,118596.43,592311.0,0.03,1.57
2021-04-23,4180.2,261.15,2367.31,62.02,12350225.25,37.15,130663.72,592311.0,0.03,1.58
2021-04-26,4187.6,261.55,2533.12,61.8,12350225.25,37.15,107839.66,592311.0,0.03,1.58
2021-04-27,4186.7,261.97,2665.24,62.8,12350225.25,37.15,121766.6,592311.0,0.01,1.63
2021-04-28,4183.2,254.56,2746.54,63.75,12350225.25,37.15,128136.71,592311.0,0.01,1.63
2021-04-29,4211.5,252.51,2757.36,64.88,12350225.25,37.15,140089.31,592311.0,0.01,1.65
2021-04-30,4181.2,252.18,2772.78,63.48,12350225.25,37.15,144924.42,592311.0,0.01,1.65
2021-05-03,4192.7,251.86,3429.37,64.41,12350225.25,37.15,124734.1,621542.0,0.04,1.63
2021-05-04,4164.7,247.79,3286.71,65.61,12350225.25,37.15,131551.19,621542.0,0.02,1.61
2021-05-05,4167.6,246.47,3522.76,65.59,12350225.25,37.15,118032.52,621542.0,0.02,1.59
2021-05-06,4201.6,249.73,3489.52,64.67,12350225.25,37.15,150871.01,621542.0,0.02,1.58
2021-05-07,4232.6,252.46,3481.22,64.88,12350225.25,37.15,124648.07,621542.0,0.02,1.6
2021-05-10,4188.4,247.18,3947.9,64.93,12350225.25,37.15,95964.23,621542.0,0.02,1.63
2021-05-11,4152.1,246.23,4167.78,65.3,12350225.25,37.15,107040.79,621542.0,0.01,1.64
2021-05-12,4063.0,239.0,3811.77,66.1,12350225.25,37.15,107086.96,621542.0,0.02,1.69
2021-05-13,4112.5,243.03,3719.62,63.84,12350225.25,37.15,109340.36,621542.0,0.02,1.66
2021-05-14,4173.9,248.15,4075.38,65.36,12350225.25,37.15,116167.07,621542.0,0.01,1.63
2021-05-17,4163.3,245.18,3279.68,66.28,12350225.25,37.15,103626.52,621542.0,0.02,1.64
2021-05-18,4127.8,243.08,3377.55,65.5,12350225.25,37.15,120261.3,621542.0,0.02,1.64
2021-05-19,4115.7,243.12,2435.69,63.35,12350225.25,37.15,133843.11,621542.0,0.01,1.68
2021-05-20,4159.1,246.48,2777.55,61.94,12350225.25,37.15,157540.75,621542.0,0.01,1.63
2021-05-21,4155.9,245.17,2433.11,63.36,12350225.25,37.15,117008.26,621542.0,0.01,1.63
2021-05-24,4197.1,250.78,2646.79,65.78,12350225.25,37.15,104141.45,621542.0,0.02,1.61
2021-05-25,4188.1,251.72,2705.09,65.79,12350225.25,37.15,134073.18,621542.0,0.02,1.56
2021-05-26,4196.0,251.49,2884.66,65.96,12350225.25,37.15,149177.77,621542.0,0.02,1.58
2021-05-27,4200.9,249.31,2735.88,66.6,12350225.25,37.15,130739.84,621542.0,0.02,1.61
2021-05-28,4204.1,249.68,2414.29,66.1,12350225.25,37.15,136088.34,621542.0,0.01,1.58
2021-06-01,4202.0,247.4,2633.67,67.52,12350225.25,37.15,254712.49,617576.0,0.02,1.62
2021-06-02,4208.1,247.3,2706.1,68.63,12350225.25,37.15,240229.51,617576.0,0.02,1.59
2021-06-03,4192.9,245.71,2853.35,68.6,12350225.25,37.15,351815.35,617576.0,0.02,1.63
2021-06-04,4229.9,250.79,2686.5,69.39,12350225.25,37.15,287345.71,617576.0,0.02,1.56
2021-06-07,4226.5,253.81,2592.63,69.04,12350225.25,37.15,302147.42,617576.0,0.02,1.57
2021-06-08,4227.3,252.57,2510.65,69.87,12350225.25,37.15,379615.36,617576.0,0.02,1.53
2021-06-09,4219.6,253.59,2606.23,69.79,12350225.25,37.15,362656.37,617576.0,0.03,1.5
2021-06-10,4239.2,257.24,2469.97,70.09,12350225.25,37.15,310192.31,617576.0,0.03,1.45
2021-06-11,4247.4,257.89,2351.45,70.6,12350225.25,37.15,282021.31,617576.0,0.03,1.47
2021-06-14,4255.1,259.89,2581.48,70.63,12350225.25,37.15,209788.03,617576.0,0.03,1.51
2021-06-15,4246.6,258.36,2543.83,71.86,12350225.25,37.15,189903.29,617576.0,0.03,1.51
2021-06-16,4223.7,257.38,2367.28,71.95,12350225.25,37.15,200312.34,617576.0,0.04,1.57
2021-06-17,4221.9,260.9,2371.62,70.78,12350225.25,37.15,183671.54,617576.0,0.04,1.52
2021-06-18,4166.4,259.43,2229.53,71.29,12350225.25,37.15,189411.9,617576.0,0.05,1.45
2021-06-21,4224.8,262.63,1891.18,73.12,12350225.25,37.15,152302.48,617576.0,0.05,1.5
2021-06-22,4246.4,265.51,1876.66,72.85,12350225.25,37.15,151629.62,617576.0,0.04,1.48
2021-06-23,4241.8,265.27,1968.39,72.36,12350225.25,37.15,157152.35,617576.0,0.05,1.5
2021-06-24,4266.5,266.69,1989.14,72.63,12350225.25,37.15,123867.0,617576.0,0.05,1.49
2021-06-25,4280.7,265.02,1810.57,73.33,12350225.25,37.15,128970.53,617576.0,0.06,1.54
2021-06-28,4290.6,268.72,2083.09,72.2,12350225.25,37.15,112819.94,617576.0,0.05,1.49
2021-06-29,4291.8,271.4,2158.71,72.31,12350225.25,37.15,115925.12,617576.0,0.04,1.49
2021-06-30,4297.5,270.9,2273.84,72.77,13041024.32,43.08,120615.1,617576.0,0.05,1.45
2021-07-01,4319.9,271.6,2109.11,74.33,13041024.32,43.08,119551.47,625327.0,0.05,1.48
2021-07-02,4352.3,277.65,2154.78,74.36,13041024.32,43.08,128372.78,625327.0,0.05,1.44
2021-07-06,4343.5,277.66,2322.72,72.58,13041024.32,43.08,124930.16,625327.0,0.05,1.37
2021-07-07,4358.1,279.93,2316.57,71.5,13041024.32,43.08,128854.49,625327.0,0.05,1.33
2021-07-08,4320.8,277.42,2120.22,72.22,13041024.32,43.08,142314.89,625327.0,0.06,1.3
2021-07-09,4369.6,277.94,2145.89,73.81,13041024.32,43.08,125611.9,625327.0,0.06,1.37
2021-07-12,4384.6,277.32,2035.09,73.44,13041024.32,43.08,79160.33,625327.0,0.05,1.38
2021-07-13,4369.2,280.98,1940.72,74.69,13041024.32,43.08,96875.55,625327.0,0.05,1.42
2021-07-14,4374.3,282.51,1994.64,72.64,13041024.32,43.08,120335.36,625327.0,0.06,1.37
2021-07-15,4360.0,281.03,1917.21,71.38,13041024.32,43.08,103463.12,625327.0,0.05,1.31
2021-07-16,4327.2,280.75,1878.2,71.56,13041024.32,43.08,160659.26,625327.0,0.05,1.31
2021-07-19,4258.5,277.01,1818.07,66.35,13041024.32,43.08,100773.34,625327.0,0.05,1.19
2021-07-20,4323.1,279.32,1786.07,67.2,13041024.32,43.08,120386.11,625327.0,0.05,1.23
2021-07-21,4358.7,281.4,1994.49,69.57,13041024.32,43.08,127543.87,625327.0,0.05,1.3
2021-07-22,4367.5,286.14,2024.58,71.14,13041024.32,43.08,121050.91,625327.0,0.05,1.27
2021-07-23,4411.8,289.67,2123.61,71.38,13041024.32,43.08,130215.22,625327.0,0.05,1.3
2021-07-26,4422.3,289.05,2229.53,71.34,13041024.32,43.08,163456.43,625327.0,0.05,1.29
2021-07-27,4401.5,286.54,2300.22,71.14,13041024.32,43.08,140297.92,625327.0,0.05,1.25
2021-07-28,4400.6,286.22,2299.11,71.79,13041024.32,43.08,182279.11,625327.0,0.05,1.26
2021-07-29,4419.1,286.5,2380.93,72.98,13041024.32,43.08,126783.67,625327.0,0.06,1.28
2021-07-30,4395.3,284.91,2460.95,73.23,13041024.32,43.08,116213.59,625327.0,0.06,1.24
2021-08-02,4387.2,284.82,2608.04,70.61,13041024.32,43.08,108565.48,637750.0,0.05,1.2
2021-08-03,4423.1,287.12,2506.65,70.03,13041024.32,43.08,118285.28,637750.0,0.05,1.19
2021-08-04,4402.7,286.51,2725.29,67.79,13041024.32,43.08,182585.63,637750.0,0.05,1.19
2021-08-05,4429.1,289.52,2827.21,68.74,13041024.32,43.08,181582.7,637750.0,0.05,1.23
2021-08-06,4436.5,289.46,2889.43,68.1,13041024.32,43.08,107639.3,637750.0,0.06,1.31
2021-08-09,4432.4,288.33,3162.93,66.3,13041024.32,43.08,101236.7,637750.0,0.06,1.33
2021-08-10,4436.8,286.44,3140.71,68.06,13041024.32,43.08,163170.92,637750.0,0.05,1.36
2021-08-11,4447.7,286.95,3163.66,69.02,13041024.32,43.08,125900.95,637750.0,0.05,1.35
2021-08-12,4460.8,289.81,3043.61,68.9,13041024.32,43.08,184829.06,637750.0,0.06,1.36
2021-08-13,4468.0,292.85,3322.43,68.21,13041024.32,43.08,206051.41,637750.0,0.06,1.29
2021-08-16,4479.7,294.6,3147.65,67.05,13041024.32,43.08,112273.96,637750.0,0.06,1.26
2021-08-17,4448.1,293.08,3014.58,66.34,13041024.32,43.08,161202.24,637750.0,0.07,1.26
2021-08-18,4400.3,290.73,3016.91,65.21,13041024.32,43.08,218792.48,637750.0,0.07,1.27
2021-08-19,4405.8,296.77,3184.82,63.5,13041024.32,43.08,147192.3,637750.0,0.06,1.24
2021-08-20,4441.7,304.36,3284.21,62.14,13041024.32,43.08,179019.08,637750.0,0.05,1.26
2021-08-23,4479.5,304.65,3319.49,65.34,13041024.32,43.08,172415.24,637750.0,0.05,1.25
2021-08-24,4486.2,302.62,3173.26,67.25,13041024.32,43.08,184310.65,637750.0,0.05,1.29
2021-08-25,4496.2,302.01,3228.15,68.06,13041024.32,43.08,146846.55,637750.0,0.06,1.35
2021-08-26,4470.0,299.09,3093.54,67.1,13041024.32,43.08,183110.13,637750.0,0.05,1.34
2021-08-27,4509.4,299.72,3273.58,68.48,13041024.32,43.08,210093.51,637750.0,0.05,1.31
2021-08-30,4528.8,303.59,3225.67,68.93,13041024.32,43.08,185271.92,637750.0,0.05,1.29
2021-08-31,4522.7,301.88,3430.74,68.26,13041024.32,43.08,260708.14,637750.0,0.04,1.3
2021-09-01,4524.1,301.83,3832.73,68.32,13041024.32,43.08,290356.23,604157.0,0.05,1.31
2021-09-02,4536.9,301.15,3786.19,69.73,13041024.32,43.08,293475.06,604157.0,0.05,1.29
2021-09-03,4535.4,301.14,3936.29,69.07,13041024.32,43.08,270947.2,604157.0,0.05,1.33
2021-09-07,4520.0,300.18,3423.12,68.13,13041024.32,43.08,167843.33,604157.0,0.05,1.38
2021-09-08,4514.1,300.21,3495.1,69.05,13041024.32,43.08,246350.05,604157.0,0.05,1.35
2021-09-09,4493.3,297.25,3423.51,67.92,13041024.32,43.08,192035.51,604157.0,0.04,1.3
2021-09-10,4458.6,295.71,3207.27,69.47,13041024.32,43.08,175153.22,604157.0,0.05,1.35
2021-09-13,4468.7,296.99,3284.52,70.19,13041024.32,43.08,207903.64,604157.0,0.06,1.33
2021-09-14,4443.1,299.79,3428.87,70.23,13041024.32,43.08,178632.6,604157.0,0.04,1.28
2021-09-15,4480.7,304.82,3611.9,72.33,13041024.32,43.08,148283.87,604157.0,0.04,1.31
2021-09-16,4473.8,305.22,3569.43,72.37,13041024.32,43.08,131406.45,604157.0,0.04,1.34
2021-09-17,4433.0,299.87,3398.65,71.82,13041024.32,43.08,177730.35,604157.0,0.04,1.37
2021-09-20,4357.7,294.3,2976.05,70.14,13041024.32,43.08,201064.15,604157.0,0.04,1.31
2021-09-21,4354.2,294.8,2761.52,70.49,13041024.32,43.08,151246.59,604157.0,0.03,1.33
2021-09-22,4395.6,298.58,3077.78,71.89,13041024.32,43.08,151205.63,604157.0,0.03,1.32
2021-09-23,4449.0,299.56,3152.92,72.95,13041024.32,43.08,166361.12,604157.0,0.03,1.41
2021-09-24,4455.5,299.35,2928.57,73.61,13041024.32,43.08,161868.94,604157.0,0.03,1.47
2021-09-27,4443.1,294.17,2926.24,75.08,13041024.32,43.08,169294.25,604157.0,0.04,1.48
2021-09-28,4352.6,283.52,2807.28,74.9,13041024.32,43.08,200946.09,604157.0,0.04,1.54
2021-09-29,4359.5,284.0,2851.5,74.5,13041024.32,43.08,204832.37,604157.0,0.04,1.55
2021-09-30,4307.5,281.92,3000.59,74.7,13533061.0,41.71,221050.46,604157.0,0.04,1.52
2021-10-01,4357.0,289.1,3309.13,75.58,13533061.0,41.71,191576.89,631692.0,0.04,1.48
2021-10-04,4300.5,283.11,3382.9,77.33,13533061.0,41.71,136743.46,631692.0,0.04,1.49
2021-10-05,4345.7,288.76,3517.26,78.57,13533061.0,41.71,173595.92,631692.0,0.04,1.54
2021-10-06,4363.6,293.11,3575.41,77.06,13533061.0,41.71,167014.67,631692.0,0.04,1.53
2021-10-07,4399.8,294.85,3586.0,77.96,13533061.0,41.71,188294.28,631692.0,0.05,1.58
2021-10-08,4391.3,294.85,3559.42,78.76,13533061.0,41.71,154321.09,631692.0,0.05,1.61
2021-10-11,4361.2,294.23,3545.06,79.92,13533061.0,41.71,165257.56,631692.0,0.05,1.61
2021-10-12,4350.6,292.88,3489.9,79.92,13533061.0,41.71,216483.72,631692.0,0.06,1.59
2021-10-13,4363.8,296.31,3607.28,79.82,13533061.0,41.71,266822.43,631692.0,0.05,1.56
2021-10-14,4438.3,302.75,3790.41,80.77,13533061.0,41.71,197861.16,631692.0,0.05,1.52
2021-10-15,4471.4,304.21,3866.9,81.73,13533061.0,41.71,138587.72,631692.0,0.05,1.59
2021-10-18,4486.5,307.29,3747.6,81.69,13533061.0,41.71,91812.01,631692.0,0.06,1.59
2021-10-19,4519.6,308.23,3876.78,82.44,13533061.0,41.71,89143.14,631692.0,0.05,1.65
2021-10-20,4536.2,307.41,4159.89,83.42,13533061.0,41.71,81547.77,631692.0,0.05,1.65
2021-10-21,4549.8,310.76,4054.16,81.36,13533061.0,41.71,85712.12,631692.0,0.06,1.68
2021-10-22,4544.9,309.16,3970.94,82.5,13533061.0,41.71,104159.04,631692.0,0.06,1.66
2021-10-25,4566.5,308.13,4219.92,82.61,13533061.0,41.71,63874.73,631692.0,0.06,1.64
2021-10-26,4574.8,310.11,4129.51,83.36,13533061.0,41.71,76328.78,631692.0,0.06,1.63
2021-10-27,4551.7,323.17,3921.93,81.48,13533061.0,41.71,294668.25,631692.0,0.06,1.54
2021-10-28,4596.4,324.35,4284.9,81.46,13533061.0,41.71,64830.09,631692.0,0.06,1.57
2021-10-29,4605.4,331.62,4413.7,81.78,13533061.0,41.71,69902.0,631692.0,0.05,1.55
2021-11-01,4613.7,329.37,4320.85,82.45,13533061.0,41.71,52870.32,617179.0,0.05,1.58
2021-11-02,4630.6,333.13,4586.06,82.44,13533061.0,41.71,76675.8,617179.0,0.05,1.56
2021-11-03,4660.6,334.0,4602.21,79.57,13533061.0,41.71,63012.87,617179.0,0.05,1.6
2021-11-04,4680.1,336.44,4535.11,77.7,13533061.0,41.71,82909.42,617179.0,0.04,1.53
2021-11-05,4697.5,336.06,4475.0,80.13,13533061.0,41.71,81300.79,617179.0,0.05,1.45
2021-11-08,4701.7,336.99,4808.38,80.74,13533061.0,41.71,60548.19,617179.0,0.06,1.51
2021-11-09,4685.2,335.95,4731.83,82.56,13533061.0,41.71,77445.12,617179.0,0.04,1.46
2021-11-10,4646.7,330.8,4634.03,80.06,13533061.0,41.71,91585.71,617179.0,0.05,1.56
2021-11-11,4649.3,332.43,4720.87,80.42,13533061.0,41.71,79556.1,617179.0,0.05,1.56
2021-11-12,4682.9,336.72,4667.31,79.69,13533061.0,41.71,81140.1,617179.0,0.05,1.58
2021-11-15,4682.8,336.07,4562.98,79.75,13533061.0,41.71,65536.45,617179.0,0.05,1.63
2021-11-16,4700.9,339.51,4208.16,79.74,13533061.0,41.71,78600.49,617179.0,0.05,1.63
2021-11-17,4688.7,339.12,4290.88,77.55,13533061.0,41.71,91849.92,617179.0,0.05,1.6
2021-11-18,4704.5,341.27,4001.87,78.41,13533061.0,41.71,117321.54,617179.0,0.05,1.59
2021-11-19,4698.0,343.11,4295.43,75.94,13533061.0,41.71,84244.88,617179.0,0.05,1.54
2021-11-22,4682.9,339.83,4086.95,76.12,13533061.0,41.71,66942.99,617179.0,0.05,1.63
2021-11-23,4690.7,337.68,4340.23,77.94,13533061.0,41.71,76321.56,617179.0,0.06,1.67
2021-11-24,4701.5,337.91,4273.54,77.81,13533061.0,41.71,91403.2,617179.0,0.06,1.64
2021-11-26,4594.6,329.68,4034.53,67.84,13533061.0,41.71,102571.06,617179.0,0.06,1.48
2021-11-29,4655.3,336.63,4443.22,69.62,13533061.0,41.71,65444.33,617179.0,0.06,1.52
2021-11-30,4567.0,330.59,4628.9,65.85,13533061.0,41.71,82319.56,617179.0,0.05,1.43
2021-12-01,4513.0,330.08,4583.28,65.37,13533061.0,41.71,68888.36,640357.0,0.06,1.43
2021-12-02,4577.1,329.49,4512.9,66.27,13533061.0,41.71,81873.77,640357.0,0.05,1.44
2021-12-03,4538.4,323.01,4219.3,66.1,13533061.0,41.71,73585.68,640357.0,0.06,1.35
2021-12-06,4591.7,326.19,4353.31,69.3,13533061.0,41.71,60110.95,640357.0,0.06,1.43
2021-12-07,4686.8,334.92,4307.08,71.84,13533061.0,41.71,74266.75,640357.0,0.06,1.48
2021-12-08,4701.2,334.97,4435.74,72.18,13533061.0,41.71,86540.81,640357.0,0.07,1.52
2021-12-09,4667.4,333.1,4107.69,70.79,13533061.0,41.71,71865.73,640357.0,0.06,1.49
2021-12-10,4712.0,342.54,3903.48,71.48,13533061.0,41.71,77877.1,640357.0,0.06,1.48
2021-12-13,4669.0,339.4,3781.94,71.06,13533061.0,41.71,55335.37,640357.0,0.05,1.42
2021-12-14,4634.1,328.34,3861.55,70.52,13533061.0,41.71,60152.79,640357.0,0.05,1.44
2021-12-15,4709.9,334.65,4019.24,70.66,13533061.0,41.71,59199.94,640357.0,0.06,1.47
2021-12-16,4668.7,324.9,3956.62,72.15,13533061.0,41.71,63944.83,640357.0,0.05,1.44
2021-12-17,4620.6,323.8,3878.29,70.72,13533061.0,41.71,64088.26,640357.0,0.05,1.41
2021-12-20,4568.0,319.91,3938.8,68.61,13533061.0,41.71,63147.13,640357.0,0.07,1.43
2021-12-21,4649.2,327.29,4016.59,70.82,13533061.0,41.71,70189.58,640357.0,0.07,1.48
2021-12-22,4696.6,333.2,3979.54,72.33,13533061.0,41.71,71175.93,640357.0,0.08,1.46
2021-12-23,4725.8,334.69,4110.14,73.42,13533061.0,41.71,73374.14,640357.0,0.08,1.5
2021-12-27,4791.2,342.45,4036.24,75.18,13533061.0,41.71,62658.89,640357.0,0.06,1.48
2021-12-28,4786.4,341.25,3791.69,75.6,13533061.0,41.71,69632.94,640357.0,0.06,1.49
2021-12-29,4793.1,341.95,3627.93,76.18,13533061.0,41.71,84918.5,640357.0,0.05,1.55
2021-12-30,4778.7,339.32,3709.57,76.61,13533061.0,41.71,72516.76,640357.0,0.05,1.52
2021-12-31,4766.2,336.32,3677.85,74.88,14041771.3,46.15,78471.66,640357.0,0.06,1.52
2022-01-03,4796.6,334.75,3764.24,75.85,14041771.3,46.15,70610.45,608006.0,0.09,1.63
2022-01-04,4793.5,329.01,3789.52,76.74,14041771.3,46.15,71034.55,608006.0,0.08,1.66
2022-01-05,4700.6,316.38,3535.86,77.47,14041771.3,46.15,72048.42,608006.0,0.09,1.71
2022-01-06,4696.1,313.88,3407.77,78.88,14041771.3,46.15,76056.71,608006.0,0.1,1.73
2022-01-07,4677.0,314.04,3195.31,78.44,14041771.3,46.15,1727248.15,608006.0,0.1,1.76
2022-01-10,4670.3,314.27,3085.43,77.7,14041771.3,46.15,49921.54,608006.0,0.13,1.78
2022-01-11,4713.1,314.98,3237.89,80.67,14041771.3,46.15,54331.26,608006.0,0.12,1.75
2022-01-12,4726.4,318.27,3370.89,82.02,14041771.3,46.15,67228.41,608006.0,0.12,1.74
2022-01-13,4659.0,304.8,3238.03,81.62,14041771.3,46.15,49620.35,608006.0,0.12,1.7
2022-01-14,4662.9,310.2,3307.9,83.3,14041771.3,46.15,45595.87,608006.0,0.13,1.78
2022-01-18,4577.1,302.65,3160.15,84.83,14041771.3,46.15,48199.94,608006.0,0.17,1.87
2022-01-19,4532.8,303.33,3083.65,85.8,14041771.3,46.15,43166.17,608006.0,0.17,1.83
2022-01-20,4482.7,301.6,3004.72,85.55,14041771.3,46.15,37764.01,608006.0,0.18,1.83
2022-01-21,4397.9,296.03,2571.29,84.14,14041771.3,46.15,37683.83,608006.0,0.17,1.75
2022-01-24,4410.1,296.37,2441.01,82.41,14041771.3,46.15,40186.89,608006.0,0.2,1.75
2022-01-25,4356.4,288.49,2458.07,84.37,14041771.3,46.15,46406.44,608006.0,0.2,1.78
2022-01-26,4349.9,296.71,2461.41,85.96,14041771.3,46.15,53559.06,608006.0,0.19,1.85
2022-01-27,4326.5,299.84,2424.66,85.29,14041771.3,46.15,46930.58,608006.0,0.2,1.81
2022-01-28,4431.9,308.26,2545.95,85.43,14041771.3,46.15,42826.12,608006.0,0.19,1.78
2022-01-31,4515.6,310.98,2686.82,86.49,14041771.3,46.15,48787.96,608006.0,0.24,1.79
2022-02-01,4546.5,308.76,2787.16,86.46,14041771.3,46.15,49699.37,565332.0,0.2,1.81
2022-02-02,4589.4,313.46,2681.0,86.69,14041771.3,46.15,53671.42,565332.0,0.2,1.78
2022-02-03,4477.4,301.25,2692.8,88.45,14041771.3,46.15,49493.44,565332.0,0.21,1.82
2022-02-04,4500.5,305.94,2994.99,90.33,14041771.3,46.15,76584.21,565332.0,0.23,1.93
2022-02-07,4483.9,300.95,3140.18,89.77,14041771.3,46.15,52564.88,565332.0,0.28,1.92
2022-02-08,4521.5,304.56,3115.88,87.9,14041771.3,46.15,55439.78,565332.0,0.27,1.96
2022-02-09,4587.2,311.21,3243.62,88.53,14041771.3,46.15,52145.16,565332.0,0.27,1.94
2022-02-10,4504.1,302.38,3071.83,88.56,14041771.3,46.15,81691.55,565332.0,0.41,2.03
2022-02-11,4418.64,295.04,2927.63,91.42,14041771.3,46.15,70374.34,565332.0,0.37,1.92
2022-02-14,4401.67,295.0,2929.31,93.5,14041771.3,46.15,45532.28,565332.0,0.45,1.98
2022-02-15,4471.07,300.47,3182.27,90.21,14041771.3,46.15,57753.68,565332.0,0.41,2.05
2022-02-16,4475.01,299.5,3118.9,91.83,14041771.3,46.15,63298.93,565332.0,0.39,2.03
2022-02-17,4380.26,290.73,2894.03,90.04,14041771.3,46.15,63957.21,565332.0,0.37,1.97
2022-02-18,4348.87,287.93,2779.56,90.21,14041771.3,46.15,64357.61,565332.0,0.35,1.92
2022-02-22,4304.76,287.72,2636.13,91.91,14041771.3,46.15,74776.89,565332.0,0.39,1.94
2022-02-23,4225.5,280.27,2578.15,90.69,14041771.3,46.15,64481.91,565332.0,0.36,1.99
2022-02-24,4288.7,294.59,2596.52,90.94,14041771.3,46.15,74851.33,565332.0,0.33,1.96
2022-02-25,4384.65,297.31,2767.53,89.89,14041771.3,46.15,67389.08,565332.0,0.33,1.97
2022-02-28,4373.94,298.79,2922.5,93.5,14041771.3,46.15,62635.54,565332.0,0.37,1.83
2022-03-01,4306.26,294.95,2975.81,100.21,14041771.3,46.15,71413.37,634988.0,0.32,1.72
2022-03-02,4386.54,300.19,2947.14,107.06,14041771.3,46.15,55474.8,634988.0,0.33,1.86
2022-03-03,4363.49,295.92,2834.91,104.61,14041771.3,46.15,119003.24,634988.0,0.37,1.86
2022-03-04,4328.87,289.86,2622.15,112.11,14041771.3,46.15,72690.19,634988.0,0.33,1.74
2022-03-07,4201.09,278.91,2492.53,115.8,14041771.3,46.15,57813.78,634988.0,0.38,1.78
2022-03-08,4170.7,275.85,2577.21,119.65,14041771.3,46.15,63279.31,634988.0,0.36,1.86
2022-03-09,4277.88,288.5,2726.94,105.05,14041771.3,46.15,68030.4,634988.0,0.38,1.94
2022-03-10,4259.52,285.59,2606.5,102.99,14041771.3,46.15,58811.34,634988.0,0.38,1.98
2022-03-11,4204.31,280.07,2556.96,106.3,14041771.3,46.15,118512.39,634988.0,0.39,2.0
2022-03-14,4173.11,276.44,2589.3,101.18,14041771.3,46.15,39120.82,634988.0,0.45,2.14
2022-03-15,4262.45,287.15,2617.43,94.79,14041771.3,46.15,86436.04,634988.0,0.46,2.15
2022-03-16,4357.86,294.39,2773.94,93.59,14041771.3,46.15,55352.53,634988.0,0.43,2.19
2022-03-17,4411.67,295.22,2812.29,101.65,14041771.3,46.15,46642.51,634988.0,0.4,2.2
2022-03-18,4463.12,300.43,2939.76,103.09,14041771.3,46.15,46374.38,634988.0,0.41,2.14
